sample_id,case_id,split,prefix_end_index,prefix_length,current_event,next_activity,is_terminal_prefix,remaining_time_seconds,outcome_label,outcome_label_id,remaining_time_norm,next_activity_id
17624,Case4416,test,0,1,A,L,False,2851730.0,risk_normal,1,0.3095042500127273,12
17625,Case4416,test,1,2,L,L,False,2828650.0,risk_normal,1,0.2944628120906735,12
17626,Case4416,test,2,3,L,J,False,2821419.0,risk_normal,1,0.28975030612817904,10
17627,Case4416,test,3,4,J,B,False,2751562.0,risk_normal,1,0.2442238880640146,1
17628,Case4416,test,4,5,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
17629,Case4417,train,0,1,A,N,False,3041321.0,risk_normal,1,0.43306236340441323,14
17630,Case4417,train,1,2,N,J,False,2883124.0,risk_normal,1,0.32996399447221425,10
17631,Case4417,train,2,3,J,J,False,1296011.0,risk_normal,1,-0.7043714329447983,10
17632,Case4417,train,3,4,J,B,False,1296010.0,risk_normal,1,-0.7043720846535472,1
17633,Case4417,train,4,5,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
17634,Case4418,test,0,1,A,L,False,4660432.0,risk_high,0,1.4882511673651815,12
17635,Case4418,test,1,2,L,J,False,4658989.0,risk_high,0,1.4873107516406787,10
17636,Case4418,test,2,3,J,B,False,4657767.0,risk_high,0,1.4865143635496583,1
17637,Case4418,test,3,4,B,EOS,True,0.0,risk_high,0,-1.5489931401717885,5
17638,Case4419,train,0,1,A,N,False,2936641.0,risk_normal,1,0.3648414915811638,14
17639,Case4419,train,1,2,N,J,False,2497476.0,risk_normal,1,0.07863381891917168,10
17640,Case4419,train,2,3,J,B,False,1296017.0,risk_normal,1,-0.7043675226923056,1
17641,Case4419,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
17642,Case442,train,0,1,A,L,False,3798189.0,risk_normal,1,0.9263198606829683,12
17643,Case442,train,1,2,L,J,False,3774782.0,risk_normal,1,0.9110653140000605,10
17644,Case442,train,2,3,J,B,False,3774284.0,risk_normal,1,0.9107407630431635,1
17645,Case442,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
17646,Case4420,train,0,1,A,L,False,3801767.0,risk_normal,1,0.9286516745861361,12
17647,Case4420,train,1,2,L,J,False,3639867.0,risk_normal,1,0.8231400281571708,10
17648,Case4420,train,2,3,J,B,False,3633923.0,risk_normal,1,0.819266271354368,1
17649,Case4420,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
17650,Case4421,train,0,1,A,L,False,3108200.0,risk_normal,1,0.4766479928146836,12
17651,Case4421,train,1,2,L,N,False,1824841.0,risk_normal,1,-0.359728295322626,14
17652,Case4421,train,2,3,N,J,False,1750784.0,risk_normal,1,-0.40799189013170495,10
17653,Case4421,train,3,4,J,B,False,1296014.0,risk_normal,1,-0.704369477818552,1
17654,Case4421,train,4,5,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
17655,Case4422,train,0,1,A,L,False,3110926.0,risk_normal,1,0.47842455086388286,12
17656,Case4422,train,1,2,L,J,False,3110916.0,risk_normal,1,0.47841803377639497,10
17657,Case4422,train,2,3,J,B,False,3110341.0,risk_normal,1,0.4780433012458412,1
17658,Case4422,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
17659,Case4423,train,0,1,A,A,False,2656136.0,risk_normal,1,0.18203392900206006,0
17660,Case4423,train,1,2,A,L,False,1307897.0,risk_normal,1,-0.6966252227566904,12
17661,Case4423,train,2,3,L,J,False,1307891.0,risk_normal,1,-0.696629133009183,10
17662,Case4423,train,3,4,J,B,False,1296022.0,risk_normal,1,-0.7043642641485617,1
17663,Case4423,train,4,5,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
17664,Case4424,val,0,1,A,L,False,2679859.0,risk_normal,1,0.19749441564958534,12
17665,Case4424,val,1,2,L,N,False,2006148.0,risk_normal,1,-0.2415689372059095,14
17666,Case4424,val,2,3,N,J,False,2001684.0,risk_normal,1,-0.24447816506050432,10
17667,Case4424,val,3,4,J,B,False,1296021.0,risk_normal,1,-0.7043649158573104,1
17668,Case4424,val,4,5,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
17669,Case4425,test,0,1,A,L,False,4391812.0,risk_high,0,1.3131891632654369,12
17670,Case4425,test,1,2,L,J,False,4391749.0,risk_high,0,1.313148105614263,10
17671,Case4425,test,2,3,J,B,False,2592026.0,risk_high,0,0.1402528811171869,1
17672,Case4425,test,3,4,B,EOS,True,0.0,risk_high,0,-1.5489931401717885,5
17673,Case4426,train,0,1,A,L,False,2786119.0,risk_normal,1,0.26674498729592167,12
17674,Case4426,train,1,2,L,N,False,1572793.0,risk_normal,1,-0.5239901820374366,14
17675,Case4426,train,2,3,N,J,False,1556157.0,risk_normal,1,-0.5348320087822931,10
17676,Case4426,train,3,4,J,B,False,1296018.0,risk_normal,1,-0.7043668709835568,1
17677,Case4426,train,4,5,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
17678,Case4427,train,0,1,A,L,False,2851757.0,risk_normal,1,0.3095218461489446,12
17679,Case4427,train,1,2,L,N,False,2851381.0,risk_normal,1,0.3092768036593999,14
17680,Case4427,train,2,3,N,J,False,1930625.0,risk_normal,1,-0.2907879370407134,10
17681,Case4427,train,3,4,J,B,False,1909897.0,risk_normal,1,-0.3042965559856151,1
17682,Case4427,train,4,5,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
17683,Case4428,train,0,1,A,L,False,3119887.0,risk_normal,1,0.4842645129617825,12
17684,Case4428,train,1,2,L,J,False,3119255.0,risk_normal,1,0.4838526330325478,10
17685,Case4428,train,2,3,J,B,False,1296025.0,risk_normal,1,-0.7043623090223152,1
17686,Case4428,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
17687,Case4429,train,0,1,A,L,False,2674964.0,risk_normal,1,0.19430430132426238,12
17688,Case4429,train,1,2,L,J,False,2578025.0,risk_normal,1,0.13112830692538985,10
17689,Case4429,train,2,3,J,B,False,2488477.0,risk_normal,1,0.07276909188881801,1
17690,Case4429,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
17691,Case443,val,0,1,A,A,False,2847937.0,risk_normal,1,0.30703231872857,0
17692,Case443,val,1,2,A,L,False,2847844.0,risk_normal,1,0.30697170981493266,12
17693,Case443,val,2,3,L,J,False,2847431.0,risk_normal,1,0.30670255410168273,10
17694,Case443,val,3,4,J,B,False,2836220.0,risk_normal,1,0.29939624731900744,1
17695,Case443,val,4,5,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
17696,Case4430,train,0,1,A,L,False,3364976.0,risk_normal,1,0.6439911584937693,12
17697,Case4430,train,1,2,L,J,False,3355205.0,risk_normal,1,0.6376233123093504,10
17698,Case4430,train,2,3,J,B,False,3347137.0,risk_normal,1,0.6323653261241194,1
17699,Case4430,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
17700,Case4431,train,0,1,A,L,False,4233020.0,risk_high,0,1.2097030276277083,12
17701,Case4431,train,1,2,L,N,False,3019739.0,risk_high,0,0.4189971851880456,14
17702,Case4431,train,2,3,N,J,False,2931542.0,risk_high,0,0.3615184286710879,10
17703,Case4431,train,3,4,J,B,False,1296015.0,risk_high,0,-0.7043688261098032,1
17704,Case4431,train,4,5,B,EOS,True,0.0,risk_high,0,-1.5489931401717885,5
17705,Case4432,test,0,1,A,L,False,2678584.0,risk_normal,1,0.19666348699487915,12
17706,Case4432,test,1,2,L,J,False,2678425.0,risk_normal,1,0.1965598653038217,10
17707,Case4432,test,2,3,J,B,False,2678319.0,risk_normal,1,0.19649078417645002,1
17708,Case4432,test,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
17709,Case4433,train,0,1,L,N,False,3799605.0,risk_normal,1,0.9272426802712539,14
17710,Case4433,train,1,2,N,J,False,1389428.0,risk_normal,1,-0.6434907567591612,10
17711,Case4433,train,2,3,J,B,False,1296022.0,risk_normal,1,-0.7043642641485617,1
17712,Case4433,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
17713,Case4434,train,0,1,A,L,False,3083713.0,risk_normal,1,0.4606896006830834,12
17714,Case4434,train,1,2,L,N,False,3083640.0,risk_normal,1,0.4606420259444218,14
17715,Case4434,train,2,3,N,L,False,2483032.0,risk_normal,1,0.06922053775166102,12
17716,Case4434,train,3,4,L,J,False,2055215.0,risk_normal,1,-0.2095915440290717,10
17717,Case4434,train,4,5,J,L,False,2055202.0,risk_normal,1,-0.20960001624280597,12
17718,Case4434,train,5,6,L,J,False,1549080.0,risk_normal,1,-0.539444151597474,10
17719,Case4434,train,6,7,J,B,False,1292406.0,risk_normal,1,-0.7067208429841833,1
17720,Case4434,train,7,8,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
17721,Case4435,train,0,1,A,L,False,5097915.0,risk_high,0,1.77336266591171,12
17722,Case4435,train,1,2,L,J,False,5097889.0,risk_high,0,1.7733457214842416,10
17723,Case4435,train,2,3,J,B,False,5071434.0,risk_high,0,1.7561047665350245,1
17724,Case4435,train,3,4,B,EOS,True,0.0,risk_high,0,-1.5489931401717885,5
17725,Case4436,train,0,1,A,L,False,4151066.0,risk_high,0,1.1562928888294413,12
17726,Case4436,train,1,2,L,J,False,3868317.0,risk_high,0,0.9720228918180547,10
17727,Case4436,train,2,3,J,L,False,3626900.0,risk_high,0,0.8146893208116217,12
17728,Case4436,train,3,4,L,J,False,3624407.0,risk_high,0,0.8130646109008903,10
17729,Case4436,train,4,5,J,B,False,3521418.0,risk_high,0,0.7459457785718434,1
17730,Case4436,train,5,6,B,EOS,True,0.0,risk_high,0,-1.5489931401717885,5
17731,Case4437,val,0,1,A,L,False,3805771.0,risk_normal,1,0.9312611164162878,12
17732,Case4437,val,1,2,L,J,False,3805747.0,risk_normal,1,0.9312454754063169,10
17733,Case4437,val,2,3,J,B,False,3805282.0,risk_normal,1,0.9309424308381299,1
17734,Case4437,val,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
17735,Case4438,train,0,1,A,L,False,2851655.0,risk_normal,1,0.30945537185656813,12
17736,Case4438,train,1,2,L,J,False,2845448.0,risk_normal,1,0.3054102156528338,10
17737,Case4438,train,2,3,J,L,False,2844722.0,risk_normal,1,0.3049370751012129,12
17738,Case4438,train,3,4,L,J,False,2839472.0,risk_normal,1,0.3015156041700698,10
17739,Case4438,train,4,5,J,B,False,2765488.0,risk_normal,1,0.2532995840996525,1
17740,Case4438,train,5,6,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
17741,Case4439,train,0,1,A,L,False,2678801.0,risk_normal,1,0.1968049077933664,12
17742,Case4439,train,1,2,L,J,False,2678013.0,risk_normal,1,0.19629136129932054,10
17743,Case4439,train,2,3,J,B,False,2677410.0,risk_normal,1,0.19589838092380069,1
17744,Case4439,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
17745,Case444,val,0,1,A,L,False,4493114.0,risk_high,0,1.3792085629352766,12
17746,Case444,val,1,2,L,J,False,4134170.0,risk_high,0,1.1452816178098997,10
17747,Case444,val,2,3,J,B,False,3967108.0,risk_high,0,1.0364058508196847,1
17748,Case444,val,3,4,B,EOS,True,0.0,risk_high,0,-1.5489931401717885,5
17749,Case4440,train,0,1,A,L,False,3116236.0,risk_normal,1,0.4818851243199533,12
17750,Case4440,train,1,2,L,J,False,1296121.0,risk_normal,1,-0.7042997449824315,10
17751,Case4440,train,2,3,J,B,False,1296008.0,risk_normal,1,-0.7043733880710447,1
17752,Case4440,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
17753,Case4441,train,0,1,A,L,False,4570953.0,risk_high,0,1.429936920232276,12
17754,Case4441,train,1,2,L,J,False,3775174.0,risk_high,0,0.9113207838295858,10
17755,Case4441,train,2,3,J,B,False,3774158.0,risk_high,0,0.9106586477408161,1
17756,Case4441,train,3,4,B,EOS,True,0.0,risk_high,0,-1.5489931401717885,5
17757,Case4442,train,0,1,A,A,False,3095918.0,risk_normal,1,0.4686437059620551,0
17758,Case4442,train,1,2,A,L,False,2953120.0,risk_normal,1,0.3755810000524604,12
17759,Case4442,train,2,3,L,N,False,2953114.0,risk_normal,1,0.3755770897999677,14
17760,Case4442,train,3,4,N,L,False,2943290.0,risk_normal,1,0.36917470305186295,12
17761,Case4442,train,4,5,L,N,False,2599153.0,risk_normal,1,0.14489760936980725,14
17762,Case4442,train,5,6,N,L,False,2599144.0,risk_normal,1,0.14489174399106816,12
17763,Case4442,train,6,7,L,J,False,2494550.0,risk_normal,1,0.07672691912021459,10
17764,Case4442,train,7,8,J,B,False,2494535.0,risk_normal,1,0.07671714348898276,1
17765,Case4442,train,8,9,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
17766,Case4443,train,0,1,A,L,False,3801702.0,risk_normal,1,0.9286093135174647,12
17767,Case4443,train,1,2,L,J,False,3718655.0,risk_normal,1,0.8744868570567712,10
17768,Case4443,train,2,3,J,B,False,3718640.0,risk_normal,1,0.8744770814255394,1
17769,Case4443,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
17770,Case4444,test,0,1,A,L,False,3429858.0,risk_normal,1,0.6862753255327078,12
17771,Case4444,test,1,2,L,J,False,2824053.0,risk_normal,1,0.2914669069724897,10
17772,Case4444,test,2,3,J,B,False,2592019.0,risk_normal,1,0.14024831915594538,1
17773,Case4444,test,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
17774,Case4445,train,0,1,A,L,False,3805471.0,risk_normal,1,0.931065603791651,12
17775,Case4445,train,1,2,L,J,False,3793213.0,risk_normal,1,0.9230769579489936,10
17776,Case4445,train,2,3,J,B,False,3792633.0,risk_normal,1,0.9226989668746958,1
17777,Case4445,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
17778,Case4446,val,0,1,A,L,False,2851526.0,risk_normal,1,0.3093713014279743,12
17779,Case4446,val,1,2,L,J,False,2851474.0,risk_normal,1,0.3093374125730373,10
17780,Case4446,val,2,3,J,B,False,2758052.0,risk_normal,1,0.24845347784365623,1
17781,Case4446,val,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
17782,Case4447,test,0,1,A,L,False,3276855.0,risk_normal,1,0.5865619318417197,12
17783,Case4447,test,1,2,L,J,False,2939315.0,risk_normal,1,0.36658416077542605,10
17784,Case4447,test,2,3,J,B,False,1734740.0,risk_normal,1,-0.41844790529727827,1
17785,Case4447,test,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
17786,Case4448,train,0,1,A,L,False,3195533.0,risk_normal,1,0.5335636729726875,12
17787,Case4448,train,1,2,L,J,False,2595376.0,risk_normal,1,0.1424361054256306,10
17788,Case4448,train,2,3,J,B,False,1296020.0,risk_normal,1,-0.7043655675660593,1
17789,Case4448,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
17790,Case4449,train,0,1,A,L,False,3974987.0,risk_high,0,1.0415406640513947,12
17791,Case4449,train,1,2,L,J,False,3974976.0,risk_high,0,1.0415334952551578,10
17792,Case4449,train,2,3,J,B,False,3874760.0,risk_high,0,0.9762218512865033,1
17793,Case4449,train,3,4,B,EOS,True,0.0,risk_high,0,-1.5489931401717885,5
17794,Case445,train,0,1,A,L,False,3974690.0,risk_normal,1,1.0413471065530042,12
17795,Case445,train,1,2,L,J,False,3974621.0,risk_normal,1,1.0413021386493377,10
17796,Case445,train,2,3,J,B,False,3961577.0,risk_normal,1,1.032801249730132,1
17797,Case445,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
17798,Case4450,train,0,1,A,A,False,3974722.0,risk_normal,1,1.0413679612329654,0
17799,Case4450,train,1,2,A,L,False,3974702.0,risk_normal,1,1.0413549270579896,12
17800,Case4450,train,2,3,L,J,False,3781441.0,risk_normal,1,0.9154050425582475,10
17801,Case4450,train,3,4,J,B,False,3781037.0,risk_normal,1,0.9151417522237367,1
17802,Case4450,train,4,5,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
17803,Case4451,train,0,1,A,L,False,2682550.0,risk_normal,1,0.19924816389257696,12
17804,Case4451,train,1,2,L,J,False,2572324.0,risk_normal,1,0.12741291534854285,10
17805,Case4451,train,2,3,J,B,False,2572285.0,risk_normal,1,0.12738749870734006,1
17806,Case4451,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
17807,Case4452,train,0,1,A,L,False,2675266.0,risk_normal,1,0.19450111736639672,12
17808,Case4452,train,1,2,L,J,False,2675256.0,risk_normal,1,0.19449460027890883,10
17809,Case4452,train,2,3,J,B,False,2667589.0,risk_normal,1,0.18949794930194233,1
17810,Case4452,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
17811,Case4453,train,0,1,A,L,False,3910396.0,risk_normal,1,0.9994461442583539,12
17812,Case4453,train,1,2,L,N,False,3910093.0,risk_normal,1,0.9992486765074707,14
17813,Case4453,train,2,3,N,L,False,3909766.0,risk_normal,1,0.9990355677466167,12
17814,Case4453,train,3,4,L,J,False,3894122.0,risk_normal,1,0.988840236080559,10
17815,Case4453,train,4,5,J,B,False,3888033.0,risk_normal,1,0.9848719815091819,1
17816,Case4453,train,5,6,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
17817,Case4454,train,0,1,A,L,False,4071302.0,risk_high,0,1.1043099921910227,12
17818,Case4454,train,1,2,L,N,False,4071259.0,risk_high,0,1.1042819687148246,14
17819,Case4454,train,2,3,N,N,False,2872288.0,risk_high,0,0.3229020784703349,14
17820,Case4454,train,3,4,N,J,False,2853394.0,risk_high,0,0.3105886933707125,10
17821,Case4454,train,4,5,J,B,False,1465381.0,risk_high,0,-0.593991522162378,1
17822,Case4454,train,5,6,B,EOS,True,0.0,risk_high,0,-1.5489931401717885,5
17823,Case4455,train,0,1,A,L,False,2678804.0,risk_normal,1,0.19680686291961277,12
17824,Case4455,train,1,2,L,J,False,2678795.0,risk_normal,1,0.19680099754087366,10
17825,Case4455,train,2,3,J,B,False,2677375.0,risk_normal,1,0.19587557111759304,1
17826,Case4455,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
17827,Case4456,train,0,1,A,L,False,4429612.0,risk_high,0,1.3378237539696671,12
17828,Case4456,train,1,2,L,N,False,4429542.0,risk_high,0,1.337778134357252,14
17829,Case4456,train,2,3,N,J,False,1465142.0,risk_high,0,-0.5941472805533387,10
17830,Case4456,train,3,4,J,B,False,1296016.0,risk_high,0,-0.7043681744010544,1
17831,Case4456,train,4,5,B,EOS,True,0.0,risk_high,0,-1.5489931401717885,5
17832,Case4457,train,0,1,A,L,False,2675201.0,risk_normal,1,0.1944587562977254,12
17833,Case4457,train,1,2,L,J,False,2675184.0,risk_normal,1,0.194447677248996,10
17834,Case4457,train,2,3,J,B,False,2675051.0,risk_normal,1,0.19436099998540704,1
17835,Case4457,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
17836,Case4458,train,0,1,A,L,False,2678677.0,risk_normal,1,0.19672409590851656,12
17837,Case4458,train,1,2,L,L,False,2678657.0,risk_normal,1,0.19671106173354078,12
17838,Case4458,train,2,3,L,J,False,2677713.0,risk_normal,1,0.1960958486746838,10
17839,Case4458,train,3,4,J,B,False,2153705.0,risk_normal,1,-0.14540474936082717,1
17840,Case4458,train,4,5,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
17841,Case4459,val,0,1,A,L,False,3653939.0,risk_normal,1,0.8323108736701318,12
17842,Case4459,val,1,2,L,N,False,3638479.0,risk_normal,1,0.8222354564138514,14
17843,Case4459,val,2,3,N,J,False,3394997.0,risk_normal,1,0.6635561068411687,10
17844,Case4459,val,3,4,J,B,False,3197813.0,risk_normal,1,0.5350495689199267,1
17845,Case4459,val,4,5,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
17846,Case446,train,0,1,A,L,False,2951724.0,risk_normal,1,0.37467121463915076,12
17847,Case446,train,1,2,L,N,False,1407768.0,risk_normal,1,-0.631538418306368,14
17848,Case446,train,2,3,N,J,False,1405908.0,risk_normal,1,-0.6327505965791158,10
17849,Case446,train,3,4,J,B,False,1296014.0,risk_normal,1,-0.704369477818552,1
17850,Case446,train,4,5,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
17851,Case4460,train,0,1,A,L,False,2851798.0,risk_normal,1,0.309548566207645,12
17852,Case4460,train,1,2,L,J,False,2851065.0,risk_normal,1,0.30907086369478254,10
17853,Case4460,train,2,3,J,B,False,2847748.0,risk_normal,1,0.3069091457750489,1
17854,Case4460,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
17855,Case4461,test,0,1,A,L,False,4147803.0,risk_high,0,1.1541663631821424,12
17856,Case4461,test,1,2,L,J,False,3803068.0,risk_high,0,0.9294995476683107,10
17857,Case4461,test,2,3,J,B,False,3304960.0,risk_high,0,0.6048782062264391,1
17858,Case4461,test,3,4,B,EOS,True,0.0,risk_high,0,-1.5489931401717885,5
17859,Case4462,train,0,1,A,L,False,2768589.0,risk_normal,1,0.2553205329296476,12
17860,Case4462,train,1,2,L,J,False,2767277.0,risk_normal,1,0.2544654910512363,10
17861,Case4462,train,2,3,J,B,False,2699964.0,risk_normal,1,0.21059702004399142,1
17862,Case4462,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
17863,Case4463,train,0,1,A,L,False,4652855.0,risk_high,0,1.483313170175606,12
17864,Case4463,train,1,2,L,C,False,4647520.0,risk_high,0,1.4798363040008158,2
17865,Case4463,train,2,3,C,C,False,4203390.0,risk_high,0,1.1903928974010856,2
17866,Case4463,train,3,4,C,I,False,3341815.0,risk_high,0,0.6288969321630635,9
17867,Case4463,train,4,5,I,I,False,2130876.0,risk_high,0,-0.16028260838693495,9
17868,Case4463,train,5,6,I,H,False,2130873.0,risk_high,0,-0.16028456351318132,8
17869,Case4463,train,6,7,H,C,False,2127884.0,risk_high,0,-0.16223252096331212,2
17870,Case4463,train,7,8,C,J,False,2061393.0,risk_high,0,-0.20556528737905227,10
17871,Case4463,train,8,9,J,EOS,True,0.0,risk_high,0,-1.5489931401717885,5
17872,Case4464,train,0,1,A,A,False,3801976.0,risk_normal,1,0.928787881714633,0
17873,Case4464,train,1,2,A,L,False,3724430.0,risk_normal,1,0.8782504750810286,12
17874,Case4464,train,2,3,L,J,False,3722075.0,risk_normal,1,0.8767157009776302,10
17875,Case4464,train,3,4,J,B,False,3721992.0,risk_normal,1,0.8766616091514806,1
17876,Case4464,train,4,5,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
17877,Case4465,val,0,1,A,L,False,3200034.0,risk_normal,1,0.5364970140509875,12
17878,Case4465,val,1,2,L,N,False,1794861.0,risk_normal,1,-0.37926652361132507,14
17879,Case4465,val,2,3,N,J,False,1729000.0,risk_normal,1,-0.42218871351532805,10
17880,Case4465,val,3,4,J,B,False,1296019.0,risk_normal,1,-0.704366219274808,1
17881,Case4465,val,4,5,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
17882,Case4466,train,0,1,A,N,False,3453594.0,risk_normal,1,0.7017442843939673,14
17883,Case4466,train,1,2,N,J,False,3437759.0,risk_normal,1,0.6914244763568909,10
17884,Case4466,train,2,3,J,B,False,2505731.0,risk_normal,1,0.08401367464042621,1
17885,Case4466,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
17886,Case4467,train,0,1,A,A,False,3199750.0,risk_normal,1,0.5363119287663314,0
17887,Case4467,train,1,2,A,A,False,3199210.0,risk_normal,1,0.5359600060419852,0
17888,Case4467,train,2,3,A,L,False,2536557.0,risk_normal,1,0.1041032485306009,12
17889,Case4467,train,3,4,L,N,False,1837792.0,risk_normal,1,-0.35128801531705756,14
17890,Case4467,train,4,5,N,L,False,1837781.0,risk_normal,1,-0.35129518411329425,12
17891,Case4467,train,5,6,L,J,False,1296028.0,risk_normal,1,-0.7043603538960689,10
17892,Case4467,train,6,7,J,B,False,1296017.0,risk_normal,1,-0.7043675226923056,1
17893,Case4467,train,7,8,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
17894,Case4468,train,0,1,A,J,False,2851470.0,risk_normal,1,0.3093348057380421,10
17895,Case4468,train,1,2,J,B,False,2850085.0,risk_normal,1,0.30843218912096915,1
17896,Case4468,train,2,3,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
17897,Case4469,train,0,1,A,L,False,3283482.0,risk_normal,1,0.5908808057199454,12
17898,Case4469,train,1,2,L,J,False,3283468.0,risk_normal,1,0.5908716817974624,10
17899,Case4469,train,2,3,J,B,False,3281705.0,risk_normal,1,0.5897227192733471,1
17900,Case4469,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
17901,Case447,train,0,1,A,J,False,2649684.0,risk_normal,1,0.17782910415487238,10
17902,Case447,train,1,2,J,B,False,1292423.0,risk_normal,1,-0.7067097639354538,1
17903,Case447,train,2,3,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
17904,Case4470,train,0,1,A,L,False,2764936.0,risk_normal,1,0.25293984087032084,12
17905,Case4470,train,1,2,L,J,False,2761319.0,risk_normal,1,0.2505826103259504,10
17906,Case4470,train,2,3,J,B,False,2747319.0,risk_normal,1,0.24145868784290217,1
17907,Case4470,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
17908,Case4471,val,0,1,A,L,False,3805827.0,risk_normal,1,0.93129761210622,12
17909,Case4471,val,1,2,L,J,False,3632162.0,risk_normal,1,0.8181186122477503,10
17910,Case4471,val,2,3,J,B,False,3630851.0,risk_normal,1,0.8172642220780877,1
17911,Case4471,val,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
17912,Case4472,train,0,1,A,L,False,3441029.0,risk_normal,1,0.6935555639654315,12
17913,Case4472,train,1,2,L,J,False,3276018.0,risk_normal,1,0.5860164516189831,10
17914,Case4472,train,2,3,J,L,False,2841481.0,risk_normal,1,0.3028248870463872,12
17915,Case4472,train,3,4,L,J,False,2599286.0,risk_normal,1,0.14498428663339621,10
17916,Case4472,train,4,5,J,B,False,2592019.0,risk_normal,1,0.14024831915594538,1
17917,Case4472,train,5,6,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
17918,Case4473,train,0,1,A,L,False,3197382.0,risk_normal,1,0.5347686824491986,12
17919,Case4473,train,1,2,L,J,False,3185889.0,risk_normal,1,0.5272785937993648,10
17920,Case4473,train,2,3,J,B,False,3185809.0,risk_normal,1,0.5272264570994616,1
17921,Case4473,train,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
17922,Case4474,test,0,1,A,L,False,3974868.0,risk_normal,1,1.0414631107102887,12
17923,Case4474,test,1,2,L,J,False,3974845.0,risk_normal,1,1.0414481214090665,10
17924,Case4474,test,2,3,J,B,False,3963706.0,risk_normal,1,1.0341887376563041,1
17925,Case4474,test,3,4,B,EOS,True,0.0,risk_normal,1,-1.5489931401717885,5
17926,Case4475,train,0,1,A,L,False,4487876.0,risk_high,0,1.375794912509119,12
17927,Case4475,train,1,2,L,J,False,4487868.0,risk_high,0,1.3757896988391285,10
17928,Case4475,train,2,3,J,B,False,1296018.0,risk_high,0,-0.7043668709835568,1
17929,Case4475,train,3,4,B,EOS,True,0.0,risk_high,0,-1.5489931401717885,5
17930,Case4476,test,0,1,A,L,False,4151277.0,risk_high,0,1.156430399375436,12
17931,Case4476,test,1,2,L,J,False,4150251.0,risk_high,0,1.1557617461991783,10
17932,Case4476,test,2,3,J,B,False,4139181.0,risk_high,0,1.1485473303500822,1
